name,clean name,carbon_rating,co2e,lca_farm,lca_processing,lca_packaging,lca_transport,lca_retail,lca_food_waste,source
"Winter barley, organic, system n°2, at farm gate/FR U",,5,0.41,-1,-1,-1,-1,-1,-1,wrap
"Winter faba bean and winter barley intercrop, organic, system n°1, at farm gate/FR U",,5,0.95,-1,-1,-1,-1,-1,-1,wrap
"Winter faba bean and winter wheat intercrop, organic, system n°1, at farm gate/FR U",,5,0.93,-1,-1,-1,-1,-1,-1,wrap
"Winter faba bean and winter wheat intercrop, organic, system n°2, at farm gate/FR U",,5,0.93,-1,-1,-1,-1,-1,-1,wrap
"Winter oat, organic, system n°1, at farm gate/FR U",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and triticale grain intercrop, organic, system n°1, at farm gate/FR U",,5,0.61,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and triticale grain intercrop, organic, system n°2, at farm gate/FR U",,5,0.62,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and triticale grain intercrop, organic, system n°3, at farm gate/FR U",,5,0.9,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and triticale grain intercrop, organic, system n°4, at farm gate/FR U",,5,0.16,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and winter barley intercrop, organic, system n°1, at farm gate/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and winter wheat intercrop, organic, system n°1, at farm gate/FR U",,5,0.33,-1,-1,-1,-1,-1,-1,wrap
"Winter pea and winter wheat intercrop, organic, system n°2, at farm gate/FR U",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, from intercrop, organic, system n°1, at farm gate/FR U",,5,0.96,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, from intercrop, organic, system n°2, at farm gate/FR U",,5,0.78,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, from intercrop, organic, system n°3, at farm gate/FR U",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, from intercrop, organic, system n°4, at farm gate/FR U",,5,0.23,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°1, at farm gate/FR U",,5,0.36,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°10, at farm gate/FR U",,5,0.47,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°11, at farm gate/FR U",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°12, at farm gate/FR U",,5,0.32,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°13, at farm gate/FR U",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°14, at farm gate/FR U",,5,0.5,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°15, at farm gate/FR U",,5,0.4,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°16, at farm gate/FR U",,5,0.38,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°17, at farm gate/FR U",,5,0.38,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°18, at farm gate/FR U",,5,0.48,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°2, at farm gate/FR U",,5,0.44,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°3, at farm gate/FR U",,5,0.54,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°4, at farm gate/FR U",,5,0.72,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°5, at farm gate/FR U",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°6, at farm gate/FR U",,5,0.38,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°7, at farm gate/FR U",,5,0.61,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°8, at farm gate/FR U",,5,0.57,-1,-1,-1,-1,-1,-1,wrap
"Winter wheat, organic, system n°9, at farm gate/FR U",,5,0.54,-1,-1,-1,-1,-1,-1,wrap
"Durum wheat, whole, raw",,1,0.84,-1,0,0.27,0.13,-1,-1,wrap
"Frik (crushed immature durum wheat), raw",,1,1.29,-1,0.38,0.27,0.11,-1,-1,wrap
Khorasan wheat,,1,0.31,-1,0,0.12,0.06,-1,-1,wrap
"Rice, brown, raw",,2,2.13,-1,0,0.27,0.34,-1,-1,wrap
"Rice, raw",,2,2.13,-1,0,0.27,0.34,-1,-1,wrap
"Rice, red, raw",,2,2.13,-1,0,0.27,0.34,-1,-1,wrap
"Wheat bulgur, raw",,1,0.84,-1,0,0.27,0.13,-1,-1,wrap
"Wheat, whole, raw",,1,0.71,-1,0,0.27,0.13,-1,-1,wrap
"Wild rice, raw",,2,2.13,-1,0,0.27,0.34,-1,-1,wrap
Barley,,1,0.49,-1,-1,-1,-1,-1,-1,wrap
Maize/corn,,1,0.63,-1,-1,-1,-1,-1,-1,wrap
Oats,,1,0.44,-1,-1,-1,-1,-1,-1,wrap
Quinoa,,1,1.15,-1,-1,-1,-1,-1,-1,wrap
Rice,,3,3.78,3.55,0.07,0.08,0.1,-1,-1,wrap
Rice,,2,2.66,-1,-1,-1,-1,-1,-1,wrap
Rye,,1,0.41,-1,-1,-1,-1,-1,-1,wrap
Wheat,,1,0.51,-1,-1,-1,-1,-1,-1,wrap
"Cornflour, LDPE Bag",,1,1.64,-1,0.16,0.01,0.09,-1,-1,wrap
"Oats, LDPE Bag",,1,1.28,-1,0.06,0.01,0.08,-1,-1,wrap
"Wheat Flour, LDPE Bag",,1,0.88,-1,0.26,0.01,0.12,-1,-1,wrap
"Rice, at farm/CN Mass S",,5,1.82,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/IN Mass S",,5,2.17,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/US-AR Mass S",,5,0.4,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/US-CA Mass S",,5,0.54,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/US-LA Mass S",,5,0.47,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/US-MO Mass S",,5,0.47,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/US-MS Mass S",,5,0.39,-1,-1,-1,-1,-1,-1,wrap
"Rice, at farm/US-TX Mass S",,5,0.44,-1,-1,-1,-1,-1,-1,wrap
"Rice, flaked, at plant/GLO Mass S",,5,-1,-1,-1,-1,-1,-1,-1,wrap
"Rice, production mix, at farm/GLO Mass S",,5,1.93,-1,-1,-1,-1,-1,-1,wrap
"Rice, production mix, at farm/US Mass S",,5,0.44,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/AR Mass S",,5,0.38,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/AT Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/BE Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/BG Mass S",,5,0.36,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/BR Mass S",,5,0.42,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/CA Mass S",,5,0.38,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/CH Mass S",,5,0.39,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/CN Mass S",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/CZ Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/DE Mass S",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/DK Mass S",,5,0.31,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/EE Mass S",,5,0.47,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/ES Mass S",,5,0.48,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/FI Mass S",,5,0.42,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/FR Mass S",,5,0.31,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/GR Mass S",,5,0.46,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/HU Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/IE Mass S",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/IN Mass S",,5,0.52,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/IT Mass S",,5,0.41,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/LT Mass S",,5,0.36,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/LV Mass S",,5,0.4,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/MX Mass S",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/NL Mass S",,5,0.43,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/NO Mass S",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/PK Mass S",,5,0.62,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/PL Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/PT Mass S",,5,1.09,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/RO Mass S",,5,0.38,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/SE Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/UA Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, dried, at farm/UK Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, durum, dried, at farm/US-MT Mass S",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, durum, dried, at farm/US-ND Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, durum, production mix, at farm/US Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, production mix, at farm/CA Mass S",,5,0.22,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, production mix, at farm/GLO Mass S",,5,0.41,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, production mix, at farm/RER Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/CA-AT Mass S",,5,0.24,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/CA-ON Mass S",,5,0.14,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/CA-QC Mass S",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/CA-WE Mass S",,5,0.23,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-ID Mass S",,5,0.5,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-MN Mass S",,5,0.4,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-MT Mass S",,5,0.39,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-ND Mass S",,5,0.43,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-OR Mass S",,5,0.94,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-SD Mass S",,5,0.37,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, dried, at farm/US-WA Mass S",,5,0.42,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, production mix, at farm/CA Mass S",,5,0.23,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, spring, production mix, at farm/US Mass S",,5,0.42,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/CA-AT Mass S",,5,0.2,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/CA-ON Mass S",,5,0.14,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/CA-QC Mass S",,5,0.17,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/CA-WE Mass S",,5,0.14,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-AR Mass S",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-CO Mass S",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-DE Mass S",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-GA Mass S",,5,0.46,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-ID Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-IL Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-KS Mass S",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-KY Mass S",,5,0.39,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-MI Mass S",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-MN Mass S",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-MO Mass S",,5,0.36,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-MS Mass S",,5,0.45,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-MT Mass S",,5,0.36,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-NC Mass S",,5,0.44,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-ND Mass S",,5,0.42,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-NE Mass S",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-OH Mass S",,5,0.28,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-OK Mass S",,5,0.44,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-OR Mass S",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-PA Mass S",,5,0.23,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-SD Mass S",,5,0.3,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-TX Mass S",,5,0.56,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, dried, at farm/US-WA Mass S",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, production mix, at farm/CA Mass S",,5,0.14,-1,-1,-1,-1,-1,-1,wrap
"Wheat grain, winter, production mix, at farm/US Mass S",,5,0.34,-1,-1,-1,-1,-1,-1,wrap
"White rice, from dry milling, at plant/CN Mass S",,5,-1,-1,-1,-1,-1,-1,-1,wrap
"White rice, from dry milling, parboiled, at plant/CN Mass S",,5,-1,-1,-1,-1,-1,-1,-1,wrap
"White rice, from dry milling, raw, at plant/CN Mass S",,5,-1,-1,-1,-1,-1,-1,-1,wrap
Maize (Meal),,1,1.45,0.72,0.08,0.09,0.09,-1,-1,wrap
Oats (Oatmeal),,2,2.11,1.87,0.06,0.09,0.09,-1,-1,wrap
Wheat/Rye (Bread),,1,1.34,0.82,0.21,0.09,0.13,-1,-1,wrap
"Baled grass, indoor lamb production system, conventional, at feeder/FR U",,5,0.2,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, permanent meadow, with clover, Northwestern region, at farm/FR U",,5,0.25,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, permanent meadow, with clover, Northwestern regions, at feeder/FR U",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, permanent meadow, without clover, Auvergne, at farm/FR U",,5,0.17,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, permanent meadow, without clover, Auvergne, at feeder/FR U",,5,0.2,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, permanent meadow, without clover, Northwestern region, at farm/FR U",,5,0.23,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, permanent meadow, without clover, Northwestern regions, at feeder/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, temporary meadow, with clover, Northwestern region, at farm/FR U",,5,0.17,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, temporary meadow, with clover, Northwestern regions, at feeder/FR U",,5,0.2,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, temporary meadow, without clover, Northwestern region, at farm/FR U",,5,0.19,-1,-1,-1,-1,-1,-1,wrap
"Baled grass, temporary meadow, without clover, Northwestern regions, at feeder/FR U",,5,0.22,-1,-1,-1,-1,-1,-1,wrap
"Grass silage, horizontal silo, permanent meadow, without clover, Auvergne, at farm/FR U",,5,0.2,-1,-1,-1,-1,-1,-1,wrap
"Grass silage, horizontal silo, permanent meadow, without clover, Auvergne, at feeder/FR U",,5,0.26,-1,-1,-1,-1,-1,-1,wrap
"Grass silage, horizontal silo, temporary meadow, with clover, Northwestern region, at farm/FR U",,5,0.19,-1,-1,-1,-1,-1,-1,wrap
"Grass silage, horizontal silo, temporary meadow, with clover, Northwestern region, at feeder/FR U",,5,0.29,-1,-1,-1,-1,-1,-1,wrap
"Grazed grass, permanent meadow, with clover, Northwestern region, on field/FR U",,5,0.24,-1,-1,-1,-1,-1,-1,wrap
"Grazed grass, permanent meadow, without clover, Auvergne, on field/FR U",,5,0.17,-1,-1,-1,-1,-1,-1,wrap
"Grazed grass, permanent meadow, without clover, Northwestern region, on field/FR U",,5,0.21,-1,-1,-1,-1,-1,-1,wrap
"Grazed grass, temporary meadow, with clover, Northwestern region, on field/FR U",,5,0.18,-1,-1,-1,-1,-1,-1,wrap
"Grazed grass, temporary meadow, without clover, Northwestern region, on field/FR U",,5,0.19,-1,-1,-1,-1,-1,-1,wrap
"Silage sorghum, national average, animal feed, at farm gate/FR U",,5,0.12,-1,-1,-1,-1,-1,-1,wrap
Guavas,,1,0.28,-1,-1,-1,-1,-1,-1,wrap
"Lettuce, autumn under tunnel, conventional, at farm gate/FR U",,5,0.11,-1,-1,-1,-1,-1,-1,wrap
"Lettuce, conventional, national average, at farm gate/FR U",,5,0.17,-1,-1,-1,-1,-1,-1,wrap
"Lettuce, open field, conventional, at farm gate/FR U",,5,0.22,-1,-1,-1,-1,-1,-1,wrap
"Lettuce, winter under tunnel, conventional, at farm gate/FR U",,5,0.14,-1,-1,-1,-1,-1,-1,wrap
"Cucumbers, lettuce, peppers and tomatoes",,2,2.77,-1,-1,-1,-1,-1,-1,wrap
"Lettuce, strawberries and tomatoes",,2,2.58,-1,-1,-1,-1,-1,-1,wrap
Lettuce: heated greenhouse,,2,3.15,-1,-1,-1,-1,-1,-1,wrap
"Lettuce, LDPE Bag",,1,0.75,-1,0.16,0.01,0.19,-1,-1,wrap
Fresh lettuce,,1,0.52,-1,0.04,0.02,0.06,-1,-1,wrap
Fresh lettuce,,1,0.78,-1,0.04,0.02,0.32,-1,-1,wrap
Processed lettuce,,1,0.53,-1,0.05,0.02,0.06,-1,-1,wrap
Processed lettuce,,1,0.79,-1,0.05,0.02,0.32,-1,-1,wrap
"Ice Cream, PP Tub with LDPE Lid",,3,5.03,-1,0.09,0.15,0.1,-1,-1,wrap
Chicken Eggs,,5,3.69,0.63,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3.5,1.56,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3.71,0.56,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.52,0.4,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.36,0.83,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.54,0.39,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.9,0.73,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.9,0.73,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,4.69,0.56,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,6.1,2.29,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,4.63,0.49,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.94,0.65,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.03,1.03,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.89,0.43,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3.38,0.86,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.41,1.33,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3.46,0.83,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.73,0.72,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.92,1.19,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.82,0.66,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.44,0.61,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.59,1.15,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.44,0.6,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.38,0.32,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.19,1.01,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,1.35,0.29,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3,0.75,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.77,1.13,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3.07,0.63,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.98,1.16,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,3.3,2.34,-1,-1,-1,-1,-1,wrap
Chicken Eggs,,5,2.78,0.47,-1,-1,-1,-1,-1,wrap
"Duck egg, raw",,2,2.28,-1,0,0.12,0.17,-1,-1,wrap
"Turkey egg, raw",,2,2.03,-1,0,0.11,0.15,-1,-1,wrap
"Eggs, Bleu Blanc Coeur, outdoor system, at farm gate/FR U",,5,1.68,-1,-1,-1,-1,-1,-1,wrap
"Eggs, conventional, indoor production, cage 2012 rules, at farm gate/FR U",,5,1.55,-1,-1,-1,-1,-1,-1,wrap
"Eggs, conventional, indoor system, cage, at farm gate/FR U",,5,1.49,-1,-1,-1,-1,-1,-1,wrap
"Eggs, conventional, indoor system, non-cage, at farm gate/FR U",,5,2.12,-1,-1,-1,-1,-1,-1,wrap
"Eggs, conventional, outdoor system, at farm gate/FR U",,5,2.05,-1,-1,-1,-1,-1,-1,wrap
"Eggs, national average, at farm gate/FR U",,5,1.58,-1,-1,-1,-1,-1,-1,wrap
"Egg, organic, system n°1, at farm gate/FR U",,5,2.33,-1,-1,-1,-1,-1,-1,wrap
"Egg, organic, system n°2, at farm gate/FR U",,5,2.19,-1,-1,-1,-1,-1,-1,wrap
"Egg, raw",,2,2.28,-1,0,0.12,0.17,-1,-1,wrap
"Goose egg, raw",,2,2.28,-1,0,0.12,0.17,-1,-1,wrap
Chicken (eggs),,5,5.5,-1,-1,-1,-1,-1,-1,wrap
Eggs (cage/colony),,5,2.92,0.82,-1,-1,-1,-1,-1,wrap
Eggs (barn),,5,3.45,1.23,-1,-1,-1,-1,-1,wrap
Eggs (free range),,5,3.38,1.02,-1,-1,-1,-1,-1,wrap
Eggs (organic),,5,3.43,1.02,-1,-1,-1,-1,-1,wrap
Eggs,,3,4.48,1.32,0,0.16,0.08,-1,-1,wrap
Eggs,,3,3.39,-1,-1,-1,-1,-1,-1,wrap
Kiwi fruit,,1,0.47,-1,-1,-1,-1,-1,-1,wrap
"Kiwifruits, LDPE Bag",,1,0.67,-1,0,0.01,0.11,-1,-1,wrap
Hill Sheep,,5,10.1,-1,-1,-1,-1,-1,-1,wrap
Lowland Sheep,,5,11.5,-1,-1,-1,-1,-1,-1,wrap
Upland Sheep,,5,12.5,-1,-1,-1,-1,-1,-1,wrap
"Lamb, PE Tray with PE Film",,5,33.06,-1,1.23,0.22,0.45,-1,-1,wrap
"Lamb, conventional, indoor production system, at farm gate/FR U",,5,42.42,-1,-1,-1,-1,-1,-1,wrap
"Lamb, conventional, Roquefort system, at farm gate/FR U",,5,11.45,-1,-1,-1,-1,-1,-1,wrap
"Lamb, organic, system n°1, at farm gate/FR U",,5,32.57,-1,-1,-1,-1,-1,-1,wrap
"Lamb, organic, system n°2, at farm gate/FR U",,5,27.35,-1,-1,-1,-1,-1,-1,wrap
"Lamb, organic, system n°3, at farm gate/FR U",,5,54.92,-1,-1,-1,-1,-1,-1,wrap
"Brain, lamb, raw",,5,25.89,-1,0.03,0.29,0.19,-1,-1,wrap
"Heart, lamb, raw",,5,25.89,-1,0.03,0.29,0.19,-1,-1,wrap
"Kidney, lamb, raw",,5,25.89,-1,0.03,0.29,0.19,-1,-1,wrap
"Lamb, chop fillet, raw",,5,49.52,-1,0.06,0.36,0.25,-1,-1,wrap
"Lamb, leg, raw",,5,49.52,-1,0.06,0.36,0.25,-1,-1,wrap
"Lamb, neck, raw",,5,49.52,-1,0.06,0.36,0.25,-1,-1,wrap
"Lamb, rib chop, raw",,5,49.52,-1,0.06,0.36,0.25,-1,-1,wrap
"Lamb, saddle, raw",,5,49.52,-1,0.06,0.36,0.25,-1,-1,wrap
"Lamb, shoulder, lean, raw",,5,39.62,-1,0.05,0.29,0.2,-1,-1,wrap
"Lamb, shoulder, raw",,5,39.62,-1,0.05,0.29,0.2,-1,-1,wrap
"Liver, lamb, raw",,5,25.89,-1,0.03,0.29,0.19,-1,-1,wrap
Lamb,,5,22,-1,-1,-1,-1,-1,-1,wrap
Lamb AU & NZ,,5,19.01,-1,-1,-1,-1,-1,-1,wrap
Lamb EU,,5,33.84,-1,-1,-1,-1,-1,-1,wrap
Lamb UK,,5,25.84,-1,-1,-1,-1,-1,-1,wrap
Lamb: world average,,5,27.91,-1,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,39.65,25.38,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,48.26,27.03,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,31.78,23.86,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,21.32,13.47,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,23.71,14.14,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,19.74,13.02,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,42.7,26.66,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,43.61,26.61,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,36.32,26.98,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,42.57,23.99,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,52.66,25.7,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,30.4,21.92,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,13.8,9.43,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,12.38,8.36,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,14.27,9.79,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,43.64,34.53,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,44.01,35.02,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,42.91,33.57,-1,-1,-1,-1,-1,wrap
Sheep Meat,,5,61.09,32.19,-1,-1,-1,-1,-1,wrap
